line;tag;pred
Notwithstanding the above, if any taxes referred to in this Condition 9 (Taxation) arise:;p;
"(a) due to any present or former connection of any Noteholder (or between a fiduciary, settlor, beneficiary, member or shareholder of such Noteholder if such Noteholder is an estate, a trust, a partnership, or a corporation) with The Netherlands (including without limitation, such Noteholder (or such fiduciary, settlor, beneficiary, member or shareholder) being or having been a citizen or resident thereof or being or having been engaged in a trade or business or present therein or having had a permanent establishment therein) otherwise than by reason only of the holding of any Note or receiving principal or interest in respect thereof;";p;
"(b) by reason of the failure by the relevant Noteholder to comply with any applicable procedures required to establish non residence or other similar claim for exemption from such tax or to provide information concerning nationality, residency or connection with The Netherlands or other applicable tax authority;";p;
"(c) in respect of a payment made or secured for the immediate benefit of an individual or a non- corporate entity which is required to be made pursuant to European Council Directive 2003/48/EC on the taxation of savings implementing the conclusions of the ECOFIN Council meeting of 26-27 November 2000 or any law implementing or complying with, or introduced in order to conform to, such Directive or any arrangement entered into between the EU member states and certain third countries and territories in connection with the Directive;";p;
"(d) as a result of presentation for payment by or on behalf of a Noteholder who would have been able to avoid such withholding or deduction by presenting the relevant Note to another Transfer Agent in a member state of the European Union;";p;
"(e) in connection with FATCA (including any voluntary agreement entered into with a tax authority pursuant thereto); or";p;
(f) any combination of the preceding Clauses (a) to (e) inclusive,;p;
the requirement to substitute the Issuer as a principal obligor and/or change its residence for taxation purposes shall not apply.;p;
10 Events of Default;h2;
;p;
(a) Events of Default;p;
;p;
Any of the following events shall constitute an “Event of Default”:;p;
(i) Non-payment of interest;h2;
;p;
"the Issuer fails to pay any interest in respect of any Class A Note when the same becomes due and payable or, following redemption and payment in full of the Class A Notes, the Issuer fails to pay any interest in respect of any Class B Note when the same becomes due and payable or, following redemption and payment in full of the Class B Notes, the Issuer fails to pay any interest in respect of any Class C Note when the same becomes due and payable or, following redemption and payment in full of the Class C Notes, the Issuer fails to pay any interest in respect of any Class D Note when the same becomes due and payable or, following redemption and payment in full of the Class D Notes, the Issuer fails to pay any interest in respect of any Class E Note when the same becomes due and payable or, following redemption and payment in full of the Class E Notes, the Issuer fails to pay any interest in respect of any Class F Note when the same becomes due and payable and, in each case, failure to pay such interest in such circumstances continues for a period of at least five Business Days provided that, in the case of a failure to disburse due to an administrative error or omission by the Investment Manager, the Collateral Administrator or any Paying Agent, such failure continues for a period of at least seven Business Days;";p;
(ii) Non-payment of principal;h2;
;p;
"the Issuer fails to pay any principal when the same becomes due and payable on any Rated Note on the Maturity Date or any Redemption Date provided that, in the case of a failure to disburse due to an administrative error or omission by the Investment Manager, the Collateral Administrator or any Paying Agent, such failure continues for a period of at least seven Business Days after the Investment Manager, the Collateral Administrator or such Paying Agent, as applicable, receives written notice of, or has actual knowledge of, such administrative error or omission and provided further that, failure to effect any Optional Redemption or redemption following a Note Tax Event for which notice is withdrawn in accordance with the Conditions of the Notes or, in the case of an Optional Redemption with respect to which a Refinancing fails, will not constitute an Event of Default;";p;
(iii) Default under Priorities of Payment;h2;
;p;
the failure on any Payment Date to disburse amounts (other than (i) or (ii) above) available in the Payment Account in excess of €1,000 and payable in accordance with the;p;
"Priorities of Payment and continuation of such failure for a period of ten Business Days or, in the case of a failure to disburse due to an administrative error or omission by the Collateral Administrator or any Paying Agent, such failure continues for ten Business Days after the Collateral Administrator or such Paying Agent, as applicable, receives written notice of, or has actual knowledge of, such administrative error or omission;";p;
